ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1776830460000,1007.8768,13.8202,15.3013,-7.4245,1.4811,0.0,37,0
1776834060000,1007.4537,13.8202,15.3013,-7.8476,1.4811,0.0,37,0
1776837660000,1009.4908,14.8383,16.3588,-6.868,1.5205,0.0,38,0
1776841260000,1009.8066,14.8383,16.3588,-6.5522,1.5205,0.0,38,0
1776844860000,1009.8579,14.8383,16.3588,-6.501,1.5205,0.0,38,0
1776848460000,1009.3691,14.8383,16.3588,-6.9897,1.5205,0.0,38,0
1776852060000,1009.3504,15.1189,16.6609,-7.3105,1.542,0.0,39,0
1776855660000,1009.6685,15.1189,16.6609,-6.9924,1.542,0.0,39,0
1776859260000,1009.8577,15.1189,16.6609,-6.8032,1.542,0.0,39,0
1776862860000,1009.7545,15.1189,16.6609,-6.9064,1.542,0.0,39,0
1776866460000,1011.5768,16.0227,17.5647,-5.9879,1.542,0.0,39,0
1776870060000,1010.3851,16.3262,17.8682,-7.4831,1.542,0.0,39,0
1776873660000,1010.6772,16.9405,18.5311,-7.8539,1.5907,0.0,40,0
1776877260000,1009.6741,17.0309,18.6216,-8.9475,1.5907,0.0,40,0
1776880860000,1010.2991,17.0309,18.6216,-8.3225,1.5907,0.0,40,0
1776884460000,1009.5416,17.1215,18.7121,-9.1705,1.5907,0.0,40,0
1776888060000,1009.79,17.1215,18.7121,-8.9221,1.5907,0.0,40,0
1776891660000,1008.5935,17.1215,18.7121,-10.1187,1.5907,0.0,40,0
1776895260000,1010.2804,17.1215,18.7121,-8.4318,1.5907,0.0,40,0
1776898860000,1008.2205,17.1215,18.7121,-10.4916,1.5907,0.0,40,0
1776902460000,1006.6547,17.1215,18.7121,-12.0574,1.5907,0.0,40,0
1776906060000,1007.6612,16.8029,18.4037,-10.7425,1.6008,0.0,41,0
1776909660000,1006.0902,16.8029,18.4037,-12.3136,1.6008,0.0,41,0
1776913260000,1003.5033,16.8029,18.4037,-14.9004,1.6008,0.0,41,0
1776916860000,1001.6785,15.5295,17.1777,-15.4992,1.6482,0.0,42,0
1776920460000,1003.3111,15.3546,17.0029,-13.6918,1.6482,0.0,42,0
1776924060000,1003.8755,15.3546,17.0029,-13.1274,1.6482,0.0,42,0
1776927660000,1004.0297,15.2124,16.8606,-12.8309,1.6482,0.0,42,0
1776931260000,1003.7358,15.2124,16.8606,-13.1248,1.6482,0.0,42,0
1776934860000,1002.2859,15.2124,16.8606,-14.5748,1.6482,0.0,42,0
1776938460000,1000.4717,13.9442,15.6225,-15.1508,1.6783,0.0,43,0
1776942060000,1000.0956,13.9442,15.6225,-15.5269,1.6783,0.0,43,0
1776945660000,1003.2855,14.3617,16.04,-12.7545,1.6783,0.0,43,0
1776949260000,1003.305,14.4509,16.1292,-12.8242,1.6783,0.0,43,0
1776952860000,1001.792,14.4509,16.1292,-14.3372,1.6783,0.0,43,0
1776956460000,1004.1519,14.6292,16.3075,-12.1556,1.6783,0.0,43,0
1776960060000,1004.4755,14.5041,16.1824,-11.7069,1.6783,0.0,43,0
1776963660000,1003.3048,14.5041,16.1824,-12.8776,1.6783,0.0,43,0
1776967260000,1002.8621,15.093,16.7714,-13.9093,1.6783,0.0,43,0
1776970860000,1001.3742,15.1821,16.8605,-15.4863,1.6783,0.0,43,0
1776974460000,1002.2196,15.1821,16.8605,-14.6408,1.6783,0.0,43,0
1776978060000,1002.6101,15.2615,16.9398,-14.3297,1.6783,0.0,43,0
1776981660000,1003.4491,15.2615,16.9398,-13.4907,1.6783,0.0,43,0
1776985260000,1003.8993,15.4327,17.1111,-13.2117,1.6783,0.0,43,0
1776988860000,1004.1131,15.4327,17.1111,-12.998,1.6783,0.0,43,0
1776992460000,1004.077,15.4327,17.1111,-13.0341,1.6783,0.0,43,0
1776996060000,1004.482,15.4327,17.1111,-12.6291,1.6783,0.0,43,0
1776999660000,1002.3866,15.5217,17.2,-14.8135,1.6783,0.0,43,0
1777003260000,1000.8009,15.5217,17.2,-16.3992,1.6783,0.0,43,0
1777006860000,1000.8627,15.5217,17.2,-16.3373,1.6783,0.0,43,0
1777010460000,1002.5205,15.7706,17.4489,-14.9284,1.6783,0.0,43,0
1777014060000,1001.4898,15.7706,17.4489,-15.9591,1.6783,0.0,43,0
1777017660000,1001.7895,15.7706,17.4489,-15.6594,1.6783,0.0,43,0
1777021260000,1002.3582,15.7706,17.4489,-15.0907,1.6783,0.0,43,0
1777024860000,1001.2488,15.7706,17.4489,-16.2001,1.6783,0.0,43,0
1777028460000,1002.8752,15.8598,17.5381,-14.6629,1.6783,0.0,43,0
1777032060000,1005.3147,16.2796,17.9579,-12.6432,1.6783,0.0,43,0
